cityid,year,citychn,city19,city_code,cityen,citytype,province,prvn_code,proven,prvntype
175,2016,淄博市,淄博市,370300,Zibo,Prefecture-level City,山东省,370000,Shandong,province
175,2017,淄博市,淄博市,370300,Zibo,Prefecture-level City,山东省,370000,Shandong,province
175,2018,淄博市,淄博市,370300,Zibo,Prefecture-level City,山东省,370000,Shandong,province
175,2019,淄博市,淄博市,370300,Zibo,Prefecture-level City,山东省,370000,Shandong,province
176,1990,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1991,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1992,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1993,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1994,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1995,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1996,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1997,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1998,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,1999,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2000,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2001,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2002,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2003,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2004,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2005,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2006,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2007,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2008,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2009,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2010,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2011,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2012,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2013,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2014,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2015,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2016,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2017,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2018,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
176,2019,枣庄市,枣庄市,370400,Zhaozhuang,Prefecture-level City,山东省,370000,Shandong,province
177,1990,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1991,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1992,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1993,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1994,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1995,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1996,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1997,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1998,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,1999,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2000,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2001,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2002,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2003,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2004,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2005,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2006,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2007,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2008,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2009,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2010,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2011,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2012,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2013,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2014,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2015,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2016,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2017,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2018,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
177,2019,东营市,东营市,370500,Dongying,Prefecture-level City,山东省,370000,Shandong,province
178,1990,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1991,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1992,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1993,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1994,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1995,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1996,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1997,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1998,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,1999,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2000,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2001,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2002,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2003,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2004,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2005,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2006,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2007,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2008,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2009,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2010,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2011,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2012,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2013,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2014,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2015,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2016,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2017,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2018,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
178,2019,烟台市,烟台市,370600,Yantai,Prefecture-level City,山东省,370000,Shandong,province
179,1990,潍坊市,潍坊市,370700,Weifang_bf92,Prefecture-level City,山东省,370000,Shandong,province
179,1991,潍坊市,潍坊市,370700,Weifang_bf92,Prefecture-level City,山东省,370000,Shandong,province
179,1992,潍坊市,潍坊市,370700,Weifang_bf92,Prefecture-level City,山东省,370000,Shandong,province
180,1993,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,1994,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,1995,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,1996,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,1997,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,1998,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,1999,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2000,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2001,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2002,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2003,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2004,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2005,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2006,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2007,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2008,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2009,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2010,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2011,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2012,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2013,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2014,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2015,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2016,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2017,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2018,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
180,2019,潍坊市,潍坊市,370700,Weifang,Prefecture-level City,山东省,370000,Shandong,province
181,1990,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1991,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1992,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1993,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1994,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1995,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1996,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1997,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1998,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,1999,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2000,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2001,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2002,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2003,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2004,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2005,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2006,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2007,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2008,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2009,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2010,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2011,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2012,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2013,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2014,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2015,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2016,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2017,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2018,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
181,2019,济宁市,济宁市,370800,Jining,Prefecture-level City,山东省,370000,Shandong,province
182,1990,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1991,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1992,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1993,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1994,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1995,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1996,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1997,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1998,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,1999,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2000,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2001,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2002,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2003,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2004,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2005,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2006,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2007,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2008,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2009,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2010,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2011,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2012,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2013,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2014,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2015,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2016,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2017,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2018,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
182,2019,泰安市,泰安市,370900,Tai'an,Prefecture-level City,山东省,370000,Shandong,province
183,1990,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1991,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1992,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1993,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1994,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1995,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1996,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1997,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1998,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,1999,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2000,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2001,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2002,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2003,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2004,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2005,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2006,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2007,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2008,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2009,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2010,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2011,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2012,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2013,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2014,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2015,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2016,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2017,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2018,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
183,2019,威海市,威海市,371000,Weihai,Prefecture-level City,山东省,370000,Shandong,province
184,1990,日照市,日照市,371100,Rizhao_bf92,Prefecture-level City,山东省,370000,Shandong,province
184,1991,日照市,日照市,371100,Rizhao_bf92,Prefecture-level City,山东省,370000,Shandong,province
184,1992,日照市,日照市,371100,Rizhao_bf92,Prefecture-level City,山东省,370000,Shandong,province
185,1993,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,1994,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,1995,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,1996,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,1997,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,1998,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,1999,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2000,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2001,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2002,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2003,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2004,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2005,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2006,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2007,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2008,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2009,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2010,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2011,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2012,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2013,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2014,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2015,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2016,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2017,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2018,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
185,2019,日照市,日照市,371100,Rizhao,Prefecture-level City,山东省,370000,Shandong,province
186,1992,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1993,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1994,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1995,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1996,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1997,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1998,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,1999,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2000,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2001,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2002,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2003,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2004,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2005,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2006,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2007,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2008,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2009,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2010,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2011,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2012,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2013,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2014,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2015,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2016,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2017,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
186,2018,莱芜市,莱芜市,371200,Laiwu,Prefecture-level City,山东省,370000,Shandong,province
187,1990,惠民地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1991,惠民地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1992,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1993,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1994,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1995,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1996,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1997,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1998,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,1999,滨州地区,滨州市,372300,Binzhou,Prefecture,山东省,370000,Shandong,province
187,2000,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2001,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2002,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2003,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2004,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2005,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2006,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2007,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2008,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2009,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2010,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2011,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2012,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2013,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2014,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2015,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2016,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
187,2017,滨州市,滨州市,371600,Binzhou,Prefecture-level City,山东省,370000,Shandong,province
